shift_angstrom,target_lr_es_kj_mol,predicted_lr_es_kj_mol,error_lr_es_kj_mol,target_lr_pol_kj_mol,predicted_lr_pol_kj_mol,error_lr_pol_kj_mol,target_sr_es_total_kj_mol,predicted_sr_es_total_kj_mol,error_sr_es_total_kj_mol,target_sr_pol_total_kj_mol,predicted_sr_pol_total_kj_mol,error_sr_pol_total_kj_mol,target_exchange_kj_mol,predicted_exchange_kj_mol,error_exchange_kj_mol,target_dispersion_total_kj_mol,predicted_dispersion_total_kj_mol,error_dispersion_total_kj_mol,target_ct_like_kj_mol,predicted_ct_like_kj_mol,error_ct_like_kj_mol
-3.10000000,8.16435337,7.63787842,-0.52647495,-3.38599300,-9.20775223,-5.82175922,-25.30669880,-17.40025902,7.90643978,4.19263875,-0.00378199,-4.19642075,46.69840312,45.61654663,-1.08185649,-22.26852798,-21.19462776,1.07390022,-2.35724180,-2.07062149,0.28662030
-2.65000000,4.47269535,4.11018562,-0.36250973,-1.64194453,-6.45062351,-4.80867898,-8.42781711,-3.66615415,4.76166296,1.67608120,-0.00080000,-1.67688120,10.81510224,10.27676868,-0.53833356,-11.12121916,-10.19105244,0.93016672,-0.43542101,-0.43347111,0.00194989
-2.20000000,2.48261595,2.23589325,-0.24672270,-0.84396446,-4.66110420,-3.81713974,-3.38899446,-0.77738911,2.61160535,0.77760220,-0.00016643,-0.77776864,2.46990842,2.31005239,-0.15985603,-5.79465333,-5.25374699,0.54090634,-0.07387705,-0.08919802,-0.01532097
-1.75000000,1.38593304,1.22245598,-0.16347706,-0.45512480,-3.45442128,-2.99929649,-1.56378581,-0.16531202,1.39847378,0.39864177,-0.00003397,-0.39867574,0.55303150,0.51432085,-0.03871065,-3.16794833,-2.89262748,0.27532086,-0.01033076,-0.01779689,-0.00746613
-1.30000000,0.77093768,0.66517258,-0.10576510,-0.25587451,-2.61554432,-2.35966980,-0.76799989,-0.03509055,0.73290934,0.21767831,-0.00000680,-0.21768511,0.12121065,0.11301327,-0.00819738,-1.82361233,-1.68879604,0.13481629,-0.00050021,-0.00341852,-0.00291831
-0.62500000,0.30725959,0.25442886,-0.05283073,-0.11548670,-1.78239512,-1.66690843,-0.25464777,-0.00340305,0.25124472,0.09497658,-0.00000059,-0.09497717,0.01197808,0.01137650,-0.00060158,-0.87317831,-0.82565248,0.04752583,0.00043045,-0.00026791,-0.00069836
0.05000000,0.10510023,0.08042336,-0.02467687,-0.05597765,-1.25641429,-1.20043664,-0.05473281,-0.00032692,0.05440589,0.04445743,-0.00000005,-0.04445748,0.00111203,0.00112642,0.00001439,-0.45912336,-0.44041207,0.01871129,0.00016495,-0.00001949,-0.00018444
0.72500000,0.01720855,0.00720787,-0.01000068,-0.02885161,-0.91085738,-0.88200577,0.02361216,-0.00003130,-0.02364347,0.02205957,-0.00000000,-0.02205958,0.00009499,0.00011190,0.00001691,-0.25973603,-0.25126672,0.00846931,0.00004463,-0.00000134,-0.00004597
-3.70000000,9.43183422,8.82984161,-0.60199261,-11.86486435,-18.46103096,-6.59616661,-148.17850780,-131.52616882,16.65233898,14.59370685,-0.25540191,-14.84910876,387.60308308,386.10806274,-1.49502034,-81.69271851,-77.37770844,4.31501007,-29.12822889,-22.08226395,7.04596495
-3.43333300,4.82038403,4.77169418,-0.04868984,-7.66242456,-14.51821613,-6.85579157,-82.76066875,-73.29031372,9.47035503,8.95295560,-0.13457350,-9.08752911,220.33057298,214.92698669,-5.40358629,-55.87649536,-53.40461349,2.47188187,-18.73964186,-13.19047928,5.54916258
-3.16666700,1.93165457,2.18551826,0.25386369,-4.74776554,-11.48660278,-6.73883724,-44.25297415,-39.20806122,5.04491293,5.08102685,-0.06671931,-5.14774616,121.17798393,114.62289429,-6.55508964,-38.28102112,-36.51310730,1.76791382,-11.13412803,-7.41379404,3.72033399
-2.90000000,0.26637015,0.62908745,0.36271730,-2.89988470,-9.16219234,-6.26230764,-22.32624754,-19.88609886,2.44014868,2.77351132,-0.03140009,-2.80491141,64.11836119,58.01960373,-6.09875746,-26.26550579,-24.73044205,1.53506374,-6.09211965,-3.87561297,2.21650667
-2.63333300,-0.61956239,-0.25661087,0.36295152,-1.78036761,-7.37781048,-5.59744287,-10.42186904,-9.55470276,0.86716628,1.50623196,-0.01415000,-1.52038197,32.68585570,27.89007568,-4.79578002,-18.06655359,-16.67176628,1.39478731,-3.10640015,-1.88963974,1.21676042
-2.10000000,-1.19665074,-0.94081306,0.25583768,-0.70767570,-4.92863655,-4.22096086,-1.24253893,-1.92025554,-0.67771661,0.48869605,-0.00260587,-0.49130192,7.73597272,5.66549873,-2.07047399,-8.67433367,-7.68810129,0.98623238,-0.69176551,-0.37789056,0.31387495
-1.56666700,-1.14324701,-0.99734306,0.14590394,-0.30679366,-3.41725683,-3.11046317,0.75146726,-0.33868545,-1.09015271,0.19531986,-0.00044340,-0.19576326,1.67339345,1.02661848,-0.64677497,-4.30998418,-3.75529981,0.55468437,-0.13650626,-0.06420124,0.07230502
-1.03333300,-0.93555999,-0.86576271,0.06979728,-0.14423753,-2.44628549,-2.30204795,0.97683507,-0.05587754,-1.03271260,0.09332939,-0.00007372,-0.09340311,0.34402214,0.17759897,-0.16642317,-2.25241445,-1.97413409,0.27828036,-0.02622250,-0.00998519,0.01623731
-0.50000000,-0.72640872,-0.70259094,0.02381778,-0.07270606,-1.79888558,-1.72617953,0.84267990,-0.00910222,-0.85178212,0.05002293,-0.00001242,-0.05003535,0.06902937,0.03096157,-0.03806780,-1.24686943,-1.10892165,0.13794778,-0.00534788,-0.00151081,0.00383707
0.30000000,-0.48583326,-0.49450111,-0.00866786,-0.02900023,-1.18237007,-1.15336983,0.59472250,-0.00063084,-0.59535334,0.02209419,-0.00000088,-0.02209507,0.00608577,0.00242455,-0.00366122,-0.56771851,-0.51477003,0.05294848,-0.00067893,-0.00009024,0.00058868
1.10000000,-0.32895356,-0.34738159,-0.01842803,-0.01286022,-0.80934596,-0.79648574,0.41461978,-0.00004801,-0.41466779,0.01062989,-0.00000006,-0.01062995,0.00051635,0.00020760,-0.00030875,-0.28547233,-0.26149759,0.02397474,-0.00014420,-0.00000540,0.00013881
1.90000000,-0.22876577,-0.24778938,-0.01902361,-0.00620894,-0.57261097,-0.56640203,0.29501989,-0.00000393,-0.29502381,0.00544120,-0.00000000,-0.00544120,0.00004290,0.00001912,-0.00002378,-0.15499571,-0.14254771,0.01244800,-0.00004460,-0.00000030,0.00004429
-1.40000000,9.23895836,8.90733528,-0.33162308,-15.75397396,-25.50002289,-9.74604893,-191.50249290,-172.69079590,18.81169701,18.00368905,-0.29362756,-18.29731661,521.87887206,513.91156006,-7.96731200,-113.42604065,-111.97382355,1.45221710,-31.36074377,-31.63175201,-0.27100825
-1.10000000,4.01954508,3.71659660,-0.30294847,-9.09684181,-19.39067268,-10.29383087,-97.37425089,-88.49941254,8.87483835,9.98289692,-0.14352578,-10.12642270,274.70573985,269.24945068,-5.45628917,-77.15663910,-77.06464386,0.09199524,-18.04629409,-16.81058502,1.23570907
-0.80000000,1.31865060,1.04894638,-0.26970422,-5.48902273,-14.87581730,-9.38679457,-47.18549860,-43.33376694,3.85173166,5.67770895,-0.06892520,-5.74663416,140.78844490,135.88002014,-4.90842476,-52.67956161,-52.34965897,0.32990265,-9.51098617,-8.43756104,1.07342514
-0.50000000,0.05205457,-0.16409492,-0.21614950,-3.44291353,-11.53707123,-8.09415770,-22.11336439,-20.78493118,1.32843320,3.28570978,-0.03482313,-3.32053291,72.39085655,68.01802826,-4.37282829,-36.21300411,-35.49802780,0.71497631,-4.87231403,-4.25248241,0.61983161
-0.20000000,-0.44407704,-0.60773659,-0.16365954,-2.21880651,-9.05166626,-6.83285975,-10.13850829,-10.05354404,0.08496425,1.92916963,-0.01948314,-1.94865276,38.26881161,34.70576477,-3.56304684,-25.08308554,-24.22644043,0.85664511,-2.55524356,-2.28783202,0.26741154
0.40000000,-0.49177155,-0.62219048,-0.13041893,-0.95805532,-5.76186132,-4.80380601,-1.86846033,-2.52154613,-0.65308580,0.71297327,-0.00722198,-0.72019524,11.52240431,9.64278603,-1.87961828,-12.23076034,-11.55528927,0.67547107,-0.76671206,-0.78208113,-0.01536907
1.00000000,-0.27660257,-0.41661644,-0.14001387,-0.42260969,-3.81931233,-3.39670265,-0.03783900,-0.62548041,-0.58764142,0.31227886,-0.00224102,-0.31451988,3.30631212,2.53943110,-0.76688102,-6.01495662,-5.59662056,0.41833606,-0.21015195,-0.23492339,-0.02477144
1.60000000,-0.14200655,-0.26618099,-0.12417445,-0.19245476,-2.62275171,-2.43029696,0.29096663,-0.13475989,-0.42572652,0.15701785,-0.00050183,-0.15751968,0.80801757,0.56527364,-0.24274393,-2.98654550,-2.75442982,0.23211569,-0.04618399,-0.05178295,-0.00559896
2.20000000,-0.08435370,-0.17514610,-0.09079240,-0.09231853,-1.85720110,-1.76488257,0.28257966,-0.02496016,-0.30753982,0.08243222,-0.00008555,-0.08251777,0.16758661,0.10740586,-0.06018075,-1.52498437,-1.40861154,0.11637284,-0.00826654,-0.00868456,-0.00041801
3.10000000,-0.05473717,-0.10010147,-0.04536430,-0.03423642,-1.16178000,-1.12754358,0.20125400,-0.00165541,-0.20290941,0.03251320,-0.00000425,-0.03251744,0.01251910,0.00742077,-0.00509833,-0.60887791,-0.56987989,0.03899802,-0.00043562,-0.00041515,0.00002047
4.00000000,-0.04289539,-0.06058693,-0.01769154,-0.01431305,-0.76265812,-0.74834506,0.14495107,-0.00010024,-0.14505131,0.01372404,-0.00000016,-0.01372420,0.00076128,0.00047224,-0.00028904,-0.27397656,-0.25918674,0.01478981,-0.00001062,-0.00001497,-0.00000435
4.90000000,-0.03464563,-0.03791142,-0.00326579,-0.00660427,-0.52073038,-0.51412611,0.10861171,-0.00000603,-0.10861774,0.00626207,-0.00000001,-0.00626208,0.00003946,0.00003044,-0.00000902,-0.13659441,-0.12970786,0.00688655,0.00002937,-0.00000045,-0.00002983
-3.40000000,0.39099446,-1.62052917,-2.01152363,-31.60714531,-37.33749771,-5.73035240,-338.17837849,-330.19171143,7.98666707,45.69728565,-0.37113699,-46.06842265,869.72030743,891.11407471,21.39376728,-156.98098755,-157.98925781,-1.00827026,-50.25646530,-53.94176102,-3.68529572
-3.12500000,-0.09716471,-1.43998718,-1.34282248,-17.20750237,-28.72279167,-11.51528931,-166.48852865,-156.96868896,9.51983969,23.05826139,-0.20434435,-23.26260574,441.14463919,437.90637207,-3.23826712,-103.70118713,-104.94985199,-1.24866486,-28.72465856,-27.96100998,0.76364858
-2.85000000,-0.02333986,-1.07066727,-1.04732741,-9.53794003,-22.33407974,-12.79613972,-79.30865324,-72.03363037,7.27502287,11.17929149,-0.10833232,-11.28762381,216.24611953,207.35520935,-8.89091018,-69.08655167,-68.90105438,0.18549728,-14.55464432,-13.51504707,1.03959725
-2.57500000,0.16506025,-0.70240021,-0.86746046,-5.39637280,-17.55775833,-12.16138554,-36.69198439,-32.18098450,4.51099989,5.37347192,-0.05508086,-5.42855278,102.80773614,95.35339355,-7.45434259,-46.31750679,-45.12685394,1.19065285,-6.75625292,-6.16634035,0.58991257
-2.30000000,0.31598672,-0.40454102,-0.72052774,-3.12614202,-13.95342350,-10.82728148,-16.55119142,-14.11295509,2.43823633,2.65593395,-0.02693434,-2.68286828,47.61459712,42.95164490,-4.66295222,-31.22963715,-29.73270416,1.49693298,-2.94764896,-2.69505072,0.25259824
-1.75000000,0.44357648,-0.03980637,-0.48338285,-1.13225973,-9.08732224,-7.95506251,-3.16823235,-2.64769912,0.52053323,0.78562093,-0.00586326,-0.79148419,9.64651502,8.46403503,-1.18247999,-14.49886382,-13.44164658,1.05721724,-0.50165615,-0.48056269,0.02109346
-1.20000000,0.43527633,0.11246872,-0.32280761,-0.45295143,-6.13921070,-5.68625927,-0.59380965,-0.49922773,0.09458192,0.30493343,-0.00116295,-0.30609638,1.88018165,1.66701043,-0.21317122,-7.01116335,-6.51215601,0.49900734,-0.07939270,-0.08400120,-0.00460849
-0.65000000,0.37795189,0.15795517,-0.21999672,-0.19836636,-4.28026438,-4.08189802,-0.14214168,-0.09661938,0.04552230,0.14133158,-0.00021353,-0.14154511,0.36298774,0.33380041,-0.02918733,-3.57606640,-3.37687087,0.19919553,-0.01154396,-0.01463440,-0.00309044
-0.10000000,0.31063801,0.15718842,-0.15344959,-0.09410777,-3.06606293,-2.97195516,-0.07189482,-0.01919141,0.05270342,0.07208861,-0.00003637,-0.07212499,0.06976931,0.06774872,-0.00202059,-1.93052421,-1.85874772,0.07177649,-0.00116803,-0.00245795,-0.00128992
0.72500000,0.22168942,0.12855148,-0.09313793,-0.03489083,-1.94042134,-1.90553052,-0.05846414,-0.00175660,0.05670754,0.02905336,-0.00000225,-0.02905561,0.00569788,0.00628456,0.00058668,-0.84577058,-0.83365190,0.01211868,0.00024519,-0.00014976,-0.00039494
1.55000000,0.15601076,0.09673309,-0.05927767,-0.01461427,-1.28219092,-1.26757665,-0.04935530,-0.00016467,0.04919063,0.01280788,-0.00000012,-0.01280801,0.00042772,0.00059171,0.00016399,-0.40952830,-0.40986359,-0.00033529,0.00012956,-0.00000789,-0.00013745
2.37500000,0.11032669,0.07081032,-0.03951637,-0.00673507,-0.87817645,-0.87144139,-0.03899011,-0.00001563,0.03897448,0.00608503,-0.00000001,-0.00608504,0.00003037,0.00005691,0.00002654,-0.21470928,-0.21695250,-0.00224322,0.00005033,-0.00000038,-0.00005071
-4.90000000,8.11869240,6.04661560,-2.07207680,-3.81286335,-20.38816071,-16.57529736,-127.12646675,-114.87858582,12.24788094,6.35700178,-0.16891317,-6.52591495,333.28277113,333.45916748,0.17639635,-80.41705704,-80.93668365,-0.51962662,-15.03416798,-16.60180283,-1.56763485
-4.69166700,6.47054386,4.91218567,-1.55835819,-2.37575316,-16.93024063,-14.55448747,-67.65262318,-61.43626022,6.21636295,3.71196985,-0.08542039,-3.79739024,176.85052990,179.57154846,2.72101856,-56.64952278,-56.03324890,0.61627388,-8.06850754,-8.34807587,-0.27956833
-4.48333300,5.26499367,4.05536652,-1.20962715,-1.52949965,-14.17387581,-12.64437616,-36.00467110,-32.49325562,3.51141548,2.07253456,-0.04238001,-2.11491457,92.33714534,95.79031372,3.45316838,-40.30580139,-39.02048492,1.28531647,-4.07890927,-4.09105396,-0.01214469
-4.27500000,4.35368061,3.39051056,-0.96317005,-1.01274931,-11.95447350,-10.94172418,-19.44493866,-17.06977844,2.37516022,1.14992814,-0.02071096,-1.17063910,47.57153542,50.79126358,3.21972816,-28.92020893,-27.44260216,1.47760677,-1.96895416,-1.96341300,0.00554116
-4.06666700,3.64380264,2.86211395,-0.78168869,-0.68681860,-10.15084743,-9.46402884,-10.85383034,-8.93838024,1.91545010,0.65652951,-0.01000264,-0.66653215,24.23331844,26.85194016,2.61862172,-20.91528165,-19.54545593,1.36982572,-0.91683421,-0.92640442,-0.00957021
-3.65000000,2.61534691,2.08157349,-0.53377342,-0.33469933,-7.45194674,-7.11724740,-4.04335761,-2.45262456,1.59073305,0.25513487,-0.00227572,-0.25741060,6.10707767,7.50815153,1.40107386,-11.21816099,-10.35427856,0.86388242,-0.18185255,-0.19833879,-0.01648624
-3.23333300,1.91583502,1.54156876,-0.37426627,-0.17319557,-5.58673286,-5.41353729,-2.05801018,-0.68111211,1.37689807,0.12561131,-0.00050762,-0.12611893,1.49114999,2.12096691,0.62981692,-6.25541420,-5.81712866,0.43828554,-0.03123161,-0.04092446,-0.00969285
-2.81666700,1.42171407,1.15578461,-0.26592946,-0.09385426,-4.26496601,-4.17111176,-1.34078763,-0.19261692,1.14817071,0.07058962,-0.00011238,-0.07070200,0.35582461,0.60842526,0.25260065,-3.64406301,-3.44788933,0.19617368,-0.00349743,-0.00825390,-0.00475647
-2.40000000,1.06545639,0.87488556,-0.19057083,-0.05279091,-3.30794644,-3.25515553,-0.98339628,-0.05549539,0.92790088,0.04207664,-0.00002492,-0.04210156,0.08331822,0.17727327,0.09395505,-2.21849111,-2.13959122,0.07889990,0.00059570,-0.00164593,-0.00224163
-1.77500000,0.70233250,0.58523941,-0.11709309,-0.02358653,-2.31865883,-2.29507230,-0.66456981,-0.00883380,0.65573600,0.02037203,-0.00000265,-0.02037468,0.00915615,0.02855830,0.01940215,-1.13592456,-1.12213421,0.01379035,0.00057451,-0.00014667,-0.00072118
-1.15000000,0.47135153,0.39834976,-0.07300177,-0.01116163,-1.66928506,-1.65812343,-0.46172343,-0.00143988,0.46028355,0.01021559,-0.00000029,-0.01021588,0.00097902,0.00469308,0.00371406,-0.62684442,-0.62956709,-0.00272267,0.00023618,-0.00001344,-0.00024962
-0.52500000,0.32186675,0.27573013,-0.04613662,-0.00554377,-1.22969294,-1.22414916,-0.32534955,-0.00023777,0.32511178,0.00528826,-0.00000003,-0.00528829,0.00009672,0.00078027,0.00068355,-0.36704652,-0.37264159,-0.00559507,0.00009184,-0.00000130,-0.00009314
-1.00000000,-28.19267082,-32.37036514,-4.17769432,-23.79213142,-16.39380646,7.39832497,-112.18295479,-126.59186554,-14.40891075,34.08352184,-0.05262185,-34.13614369,417.90744417,407.03460693,-10.87283724,-84.99526978,-81.89514160,3.10012817,-29.39425852,-27.10878754,2.28547099
-0.75416700,-22.93824005,-25.53592491,-2.59768486,-12.79105854,-12.64005566,0.15100288,-39.52545166,-57.81158829,-18.28613663,17.27071333,-0.02863662,-17.29934995,193.55332054,187.93176270,-5.62155784,-54.68735123,-53.82336426,0.86398697,-13.56211658,-12.31882477,1.24329181
-0.50833300,-18.60233498,-20.24645424,-1.64411926,-7.33745766,-9.95392227,-2.61646461,-8.85198212,-26.00684929,-17.15486717,9.16765952,-0.01626161,-9.18392113,89.53444499,86.08920288,-3.44524211,-36.34062958,-35.54975510,0.79087448,-6.13886872,-5.57336044,0.56550828
-0.26250000,-15.09623146,-16.14758873,-1.05135727,-4.39015436,-7.97640419,-3.58624983,3.22698975,-11.64081383,-14.86780357,5.07029206,-0.00946625,-5.07975830,41.63713856,39.51846313,-2.11867543,-24.69171906,-23.78827667,0.90344238,-2.77129144,-2.54772758,0.22356386
-0.01666700,-12.28770638,-12.96224213,-0.67453575,-2.71024179,-6.48559093,-3.77534914,7.34047318,-5.22534752,-12.56582069,2.92786632,-0.00550680,-2.93337313,19.53613775,18.31180573,-1.22433202,-17.05578029,-16.18982697,0.86595333,-1.26700452,-1.18491805,0.08208648
0.47500000,-8.25705528,-8.52730942,-0.27025414,-1.11231935,-4.44253683,-3.33021748,7.73185754,-1.08172929,-8.81358683,1.10550767,-0.00172773,-1.10723540,4.41799401,4.09124088,-0.32675313,-8.46286996,-7.90427303,0.55859693,-0.28267525,-0.26631901,0.01635624
0.96666700,-5.67657232,-5.76852417,-0.09195185,-0.49625292,-3.15986729,-2.66361436,5.96336195,-0.23374425,-6.19710620,0.47826922,-0.00046831,-0.47873753,1.01438467,0.95552063,-0.05886404,-4.40241173,-4.11133385,0.29107788,-0.06827004,-0.05939883,0.00887120
1.45833300,-3.99624085,-4.00769043,-0.01144958,-0.23809008,-2.31544137,-2.07735129,4.36580378,-0.05215678,-4.41796056,0.22760135,-0.00011025,-0.22771160,0.22967847,0.22785901,-0.00181946,-2.40121588,-2.25903845,0.14217743,-0.01793035,-0.01245211,0.00547824
1.95000000,-2.87731647,-2.85335350,0.02396297,-0.12174204,-1.73850524,-1.61676320,3.19366947,-0.01185335,-3.20552281,0.11576141,-0.00002316,-0.11578457,0.05026166,0.05455803,0.00429637,-1.37383892,-1.30339122,0.07044770,-0.00532228,-0.00241142,0.00291087
2.68750000,-1.82574975,-1.78534317,0.04040658,-0.04926128,-1.17409885,-1.12483757,2.04839866,-0.00130672,-2.04970538,0.04615048,-0.00000191,-0.04615239,0.00473924,0.00636429,0.00162505,-0.64758008,-0.61903882,0.02854126,-0.00114955,-0.00017900,0.00097055
3.42500000,-1.20519447,-1.16522503,0.03996944,-0.02203772,-0.82249594,-0.80045822,1.36128411,-0.00014574,-1.36142985,0.02018364,-0.00000014,-0.02018378,0.00040420,0.00073910,0.00033490,-0.33387336,-0.31912866,0.01474470,-0.00033651,-0.00001166,0.00032485
4.16250000,-0.82283795,-0.78827190,0.03456604,-0.01069400,-0.59367859,-0.58298459,0.93478317,-0.00001636,-0.93479953,0.00953359,-0.00000001,-0.00953360,0.00003129,0.00008608,0.00005479,-0.18513372,-0.17602791,0.00910581,-0.00012546,-0.00000069,0.00012477
-1.20000000,6.55394411,1.78692436,-4.76701975,-6.67042637,-13.91271305,-7.24228668,-106.07655001,-83.64495850,22.43159151,0.11880112,-0.52966100,-0.64846212,328.74901934,329.77297974,1.02396040,-64.54963684,-62.42805481,2.12158203,-24.99873530,-22.86872101,2.13001429
-0.97083300,3.03491592,0.11305618,-2.92185974,-3.26243043,-10.96972275,-7.70729232,-60.11086273,-47.96267700,12.14818573,-0.28494883,-0.28176728,0.00318155,187.69984167,188.57327271,0.87343104,-45.22152710,-44.94370651,0.27782059,-13.44128876,-14.00492287,-0.56363411
-0.74166700,0.84356397,-0.82773590,-1.67129987,-1.79161584,-8.79697895,-7.00536311,-32.49136251,-26.35433197,6.13703054,-0.14078975,-0.14436823,-0.00357848,104.14216523,103.51922607,-0.62293916,-31.83263588,-31.72966385,0.10297203,-7.20824548,-8.03034687,-0.82210139
-0.51250000,-0.41367561,-1.30704498,-0.89336938,-1.09439552,-7.15844250,-6.06404698,-16.64125603,-13.91280937,2.72844666,0.01921487,-0.07155282,-0.09076769,56.26317856,54.65374756,-1.60943100,-22.48194695,-22.12333679,0.35861015,-3.78402561,-4.33810806,-0.55408245
-0.28333300,-1.07419407,-1.50822258,-0.43402851,-0.72327399,-5.89977694,-5.17650294,-7.91682518,-7.08817673,0.82864845,0.10988832,-0.03443867,-0.14432698,29.66785594,27.86883545,-1.79902049,-15.92859697,-15.35303307,0.57556391,-1.93345186,-2.22527599,-0.29182413
0.17500000,-1.46819258,-1.49851990,-0.03032732,-0.35992339,-4.13864803,-3.77872464,-0.94379735,-1.68827665,-0.74447930,0.14823341,-0.00741019,-0.15564361,7.74176217,6.66357660,-1.07818557,-8.10613394,-7.49521875,0.61091518,-0.46983719,-0.51643419,-0.04659700
0.63333300,-1.36546910,-1.28754616,0.07792294,-0.19393782,-3.00700665,-2.81306882,0.70314115,-0.37056005,-1.07370120,0.11525340,-0.00147522,-0.11672862,1.88597661,1.47251618,-0.41346043,-4.24773234,-3.84348130,0.40425104,-0.10854521,-0.10553838,0.00300682
1.09166700,-1.13957322,-1.04849052,0.09108269,-0.10878978,-2.24690676,-2.13811698,0.93067561,-0.07750072,-1.00817633,0.07616591,-0.00027734,-0.07644326,0.43603092,0.31106603,-0.12496489,-2.32336581,-2.10086060,0.22250521,-0.02568038,-0.01967788,0.00600251
1.55000000,-0.91330212,-0.83569717,0.07760495,-0.06297103,-1.71777177,-1.65480074,0.83182457,-0.01585583,-0.84768040,0.04777670,-0.00005003,-0.04782673,0.09683809,0.06451231,-0.03232578,-1.33620767,-1.22096312,0.11524455,-0.00672538,-0.00343015,0.00329522
2.23750000,-0.63914132,-0.58788013,0.05126119,-0.02927873,-1.18886375,-1.15958502,0.61525452,-0.00146833,-0.61672285,0.02355221,-0.00000364,-0.02355585,0.00963361,0.00614025,-0.00349336,-0.63932850,-0.59514731,0.04418119,-0.00128776,-0.00022812,0.00105963
2.92500000,-0.44584569,-0.41465187,0.03119382,-0.01446662,-0.85106528,-0.83659866,0.44285706,-0.00014117,-0.44299822,0.01196763,-0.00000026,-0.01196788,0.00090856,0.00061188,-0.00029668,-0.33648828,-0.31713250,0.01935578,-0.00035780,-0.00001409,0.00034372
3.61250000,-0.31359455,-0.29548454,0.01811001,-0.00755162,-0.62615192,-0.61860029,0.32035466,-0.00001435,-0.32036902,0.00633589,-0.00000002,-0.00633591,0.00008051,0.00006526,-0.00001525,-0.19082043,-0.18089925,0.00992118,-0.00012647,-0.00000083,0.00012564
-5.40000000,-7.19911289,-8.69202423,-1.49291134,-11.95016003,-18.33615112,-6.38599110,-130.99749660,-123.04878998,7.94870663,7.51934481,-0.29829526,-7.81764007,408.41016304,414.77383423,6.36367119,-90.21173096,-88.97637177,1.23535919,-32.67806584,-28.63523102,4.04283482
-5.12083300,-6.65907288,-7.47659683,-0.81752396,-5.52571726,-13.92180538,-8.39608812,-59.69660950,-59.02854156,0.66806793,2.84004307,-0.13225783,-2.97230090,197.13489449,201.36636353,4.23146904,-59.84625626,-59.35784912,0.48840714,-14.35882295,-12.98516560,1.37365736
-4.84166700,-5.63523769,-6.11845016,-0.48321247,-2.93304229,-10.79419994,-7.86115766,-25.73959637,-28.16135979,-2.42176342,1.34047794,-0.05906050,-1.39953844,94.58553214,98.25112915,3.66559701,-40.45204163,-39.59330750,0.85873413,-6.35111837,-5.88643837,0.46468000
-4.56250000,-4.51800585,-4.84291840,-0.32491255,-1.70456553,-8.51571846,-6.81115294,-10.37263632,-13.58560371,-3.21296740,0.76786661,-0.02749689,-0.79536350,45.97031895,48.90164185,2.93132290,-27.70717096,-26.66133881,1.04583216,-2.89401713,-2.77195787,0.12205926
-4.28333300,-3.49606442,-3.74902916,-0.25296474,-1.04813612,-6.81697416,-5.76883805,-3.66294456,-6.68385887,-3.02091432,0.50672811,-0.01358729,-0.52031540,22.85637655,24.94209290,2.08571635,-19.16007686,-18.18521500,0.97486186,-1.37933454,-1.38476431,-0.00542977
-3.72500000,-1.96217072,-2.16769791,-0.20552719,-0.43785012,-4.52810049,-4.09025037,0.25074744,-1.69665849,-1.94740593,0.26938963,-0.00369229,-0.27308191,5.94916314,6.76175833,0.81259519,-9.36407518,-8.75105572,0.61301947,-0.34658800,-0.38371381,-0.03712581
-3.16666700,-1.05489874,-1.23522377,-0.18032503,-0.20015627,-3.12685633,-2.92670006,0.64223126,-0.43203157,-1.07426283,0.15747144,-0.00094074,-0.15841218,1.52517178,1.78998768,0.26481590,-4.69486883,-4.35837126,0.33649758,-0.08633450,-0.09844527,-0.01211077
-2.60833300,-0.55914593,-0.70773697,-0.14859104,-0.09837767,-2.22844744,-2.13006977,0.45048030,-0.10487754,-0.55535784,0.09268404,-0.00019994,-0.09288398,0.35776917,0.44100672,0.08323755,-2.42666981,-2.25060153,0.17606828,-0.01926098,-0.02074998,-0.00148900
-2.05000000,-0.29372692,-0.40960503,-0.11587811,-0.05143468,-1.63074231,-1.57930763,0.24861221,-0.02409647,-0.27270869,0.05394354,-0.00003572,-0.05397925,0.07575680,0.10151047,0.02575367,-1.30647973,-1.21576095,0.09071878,-0.00382535,-0.00362046,0.00020489
-1.21250000,-0.10556204,-0.18215084,-0.07658880,-0.02138928,-1.06389761,-1.04250833,0.07511829,-0.00245756,-0.07757584,0.02423933,-0.00000214,-0.02424147,0.00620024,0.01030851,0.00410827,-0.56460818,-0.52879387,0.03581430,-0.00028555,-0.00020273,0.00008282
-0.37500000,-0.02882062,-0.07934666,-0.05052604,-0.00975628,-0.72311413,-0.71335786,0.00315443,-0.00023659,-0.00339102,0.01143130,-0.00000011,-0.01143141,0.00042666,0.00099096,0.00056430,-0.27084469,-0.25416759,0.01667710,0.00002464,-0.00000932,-0.00003396
0.46250000,0.00267737,-0.03131866,-0.03399603,-0.00479532,-0.50831211,-0.50351679,-0.02372221,-0.00002197,0.02370023,0.00571567,-0.00000001,-0.00571567,0.00002444,0.00009276,0.00006832,-0.14180536,-0.13270551,0.00909985,0.00001338,-0.00000039,-0.00001377
-1.10000000,-22.05926514,-17.59914780,4.46011734,-19.04533577,-19.59025764,-0.54492188,-85.57611084,-105.82330322,-20.24719238,22.90652895,-0.10503059,-23.01155954,335.18163618,348.19046021,13.00882403,-79.55142212,-80.45864868,-0.90722656,-33.39872353,-33.18253708,0.21618645
