shift_angstrom,target_lr_es_kj_mol,predicted_lr_es_kj_mol,error_lr_es_kj_mol,target_lr_pol_kj_mol,predicted_lr_pol_kj_mol,error_lr_pol_kj_mol,target_sr_es_total_kj_mol,predicted_sr_es_total_kj_mol,error_sr_es_total_kj_mol,target_sr_pol_total_kj_mol,predicted_sr_pol_total_kj_mol,error_sr_pol_total_kj_mol,target_exchange_kj_mol,predicted_exchange_kj_mol,error_exchange_kj_mol,target_dispersion_total_kj_mol,predicted_dispersion_total_kj_mol,error_dispersion_total_kj_mol,target_ct_like_kj_mol,predicted_ct_like_kj_mol,error_ct_like_kj_mol
-0.37500000,-10.74558258,-8.48493576,2.26064682,-3.55150008,-21.91588783,-18.36438775,-1.23771286,-1.53661478,-0.29890192,3.49483998,-22.99218369,-26.48702367,41.90240688,6.42208195,-35.48032493,-24.98224068,-461.22094727,-436.23870659,-3.43667676,-3.73156929,-0.29489253
-0.13333300,-8.63270187,-6.93232346,1.70037842,-2.21095896,-17.54837418,-15.33741522,3.42896032,-1.15483010,-4.58379042,2.07836714,-12.38808155,-14.46644869,20.01259052,4.00015593,-16.01243459,-17.26889157,-312.87738037,-295.60848880,-1.52576881,-3.34000206,-1.81423325
0.35000000,-5.72458982,-4.72378922,1.00080061,-0.93094254,-11.62610435,-10.69516182,5.14151931,-0.65955019,-5.80106950,0.84204877,-3.98966479,-4.83171356,4.36559099,1.54811311,-2.81747788,-8.51977488,-155.84089661,-147.32112172,-0.29241068,-2.66949129,-2.37708061
0.83333300,-3.92123556,-3.30063438,0.62060118,-0.42835262,-7.99713707,-7.56878445,4.21316350,-0.38188684,-4.59505033,0.39073137,-1.43420243,-1.82493380,0.91732686,0.60205936,-0.31526750,-4.42582349,-84.39361572,-79.96779223,-0.05747863,-2.12915277,-2.07167415
1.31666700,-2.76367116,-2.35842133,0.40524983,-0.21185161,-5.67651367,-5.46466206,3.14897403,-0.22384816,-3.37282220,0.19820137,-0.55857772,-0.75677908,0.18866170,0.23627394,0.04761224,-2.43443117,-48.71258545,-46.27815428,-0.01257804,-1.69644856,-1.68387053
1.80000000,-1.99696803,-1.71931458,0.27765346,-0.11132485,-4.13804913,-4.02672428,2.33315569,-0.13265920,-2.46581489,0.10675522,-0.23074266,-0.33749788,0.03832610,0.09358424,0.05525814,-1.41573373,-29.56431198,-28.14857825,-0.00335983,-1.35146987,-1.34811005
2.52500000,-1.27629614,-1.10641289,0.16988325,-0.04661208,-2.68571234,-2.63910026,1.52234918,-0.06162733,-1.58397651,0.04594282,-0.06648922,-0.11243204,0.00343163,0.02364162,0.02020999,-0.68717503,-15.05689240,-14.36971736,-0.00072553,-0.96217144,-0.96144590
3.25000000,-0.84884030,-0.73732185,0.11151844,-0.02142752,-1.81757426,-1.79614675,1.02797017,-0.02917389,-1.05714406,0.02149964,-0.02065585,-0.04215549,0.00029842,0.00602909,0.00573067,-0.36377094,-8.23212624,-7.86835529,-0.00023172,-0.68724835,-0.68701663
3.97500000,-0.58350325,-0.50651550,0.07698774,-0.01063126,-1.27334332,-1.26271206,0.71604967,-0.01403557,-0.73008524,0.01079989,-0.00680862,-0.01760850,0.00002303,0.00154296,0.00151993,-0.20590363,-4.76356459,-4.55766096,-0.00008895,-0.49326304,-0.49317408
-0.80000000,-10.44178391,-4.26272964,6.17905426,-9.42072105,-20.73150826,-11.31078720,-29.94188690,-1.09828877,28.84359813,11.18053663,-69.92511749,-81.10565412,125.83571890,8.17363548,-117.66208342,-29.68465805,-711.80285645,-682.11819839,-13.76902774,-3.05712080,10.71190694
-0.59166700,-8.63991070,-3.51112747,5.12878323,-5.63944006,-16.70513344,-11.06569338,-13.04980373,-0.86053985,12.18926388,6.18055302,-35.48839569,-41.66894871,68.49114097,5.42830896,-63.06283201,-21.05478096,-455.83706665,-434.78228569,-7.10573790,-2.77796245,4.32777545
-0.38333300,-7.11969662,-2.89091492,4.22878170,-3.52854514,-13.63401413,-10.10546899,-4.23611259,-0.67241836,3.56369424,3.57419435,-18.61370277,-22.18789712,36.42833636,3.57397485,-32.85436151,-15.06513405,-302.28421021,-287.21907616,-3.56056290,-2.52229619,1.03826671
-0.17500000,-5.86434507,-2.38473320,3.47961187,-2.28721166,-11.25868893,-8.97147727,0.03450489,-0.52531576,-0.55982065,2.15144384,-10.10792828,-12.25937212,19.02001186,2.33919573,-16.68081613,-10.86848640,-207.22604370,-196.35755730,-1.74662020,-2.28871441,-0.54209421
0.03333300,-4.83923101,-1.97322845,2.86600256,-1.52658367,-9.39546776,-7.86888409,1.89525604,-0.41091347,-2.30616951,1.34731634,-5.67737961,-7.02469595,9.77792253,1.52508056,-8.25284197,-7.90771186,-146.38070679,-138.47299492,-0.84405503,-2.07573891,-1.23168387
0.45000000,-3.33033013,-1.36652374,1.96380639,-0.73029214,-6.72290421,-5.99261206,2.61307013,-0.25311723,-2.86618736,0.59105408,-1.96188450,-2.55293858,2.49371592,0.64438486,-1.84933106,-4.30636294,-78.76148987,-74.45512693,-0.19237440,-1.70569348,-1.51331908
0.86666700,-2.33346248,-0.96161366,1.37184882,-0.37710711,-4.95752525,-4.58041814,2.17149697,-0.15761475,-2.32911173,0.29366378,-0.75010127,-1.04376505,0.61479810,0.27175382,-0.34304428,-2.44910493,-45.87356567,-43.42446075,-0.04408732,-1.40068984,-1.35660252
1.28333300,-1.66672921,-0.68712521,0.97960401,-0.20701154,-3.74648762,-3.53947608,1.63727985,-0.09924774,-1.73652759,0.16001829,-0.31027979,-0.47029807,0.14813467,0.11488292,-0.03325175,-1.46119717,-28.36228180,-26.90108463,-0.01068224,-1.15023041,-1.13954817
1.70000000,-1.21292257,-0.49777985,0.71514273,-0.11951902,-2.88974118,-2.77022216,1.21295261,-0.06316015,-1.27611276,0.09305432,-0.13643989,-0.22949421,0.03505540,0.04879152,0.01373612,-0.91359333,-18.36329842,-17.44970509,-0.00292113,-0.94507402,-0.94215289
2.32500000,-0.77752733,-0.31389809,0.46362925,-0.05666266,-2.02076626,-1.96410359,0.78318675,-0.03264390,-0.81583065,0.04495194,-0.04341944,-0.08837139,0.00397892,0.01364804,0.00966912,-0.48784575,-10.22620678,-9.73836103,-0.00059305,-0.70526034,-0.70466729
2.95000000,-0.51564246,-0.20227146,0.31337100,-0.02898157,-1.45844829,-1.42946672,0.52021351,-0.01719119,-0.53740470,0.02340427,-0.01496463,-0.03836890,0.00043720,0.00386725,0.00343005,-0.28064549,-6.05910349,-5.77845800,-0.00017751,-0.52811390,-0.52793639
3.57500000,-0.35208735,-0.13254452,0.21954283,-0.01576474,-1.08046973,-1.06470499,0.35552540,-0.00919938,-0.36472478,0.01291262,-0.00548206,-0.01839467,0.00004489,0.00110864,0.00106375,-0.17096987,-3.76838064,-3.59741077,-0.00006552,-0.39720178,-0.39713626
-2.70000000,-1.68027925,-3.73751831,-2.05723906,-5.51475716,-28.69882393,-23.18406677,-126.27612638,-0.84104514,125.43508124,8.50521517,-143.72427368,-152.22948885,371.43794714,26.08027267,-345.35767447,-69.94100952,-1518.00744629,-1448.06643677,-20.90177687,-4.48692560,16.41485126
-2.48333300,-2.13821959,-3.16078949,-1.02256989,-3.23761439,-22.51248932,-19.27487493,-64.60098481,-0.65754962,63.94343519,5.34366822,-74.85658264,-80.20025086,200.18364022,17.11500740,-183.06863282,-48.16945267,-978.53619385,-930.36674118,-11.43726511,-4.06328535,7.37397976
-2.26666700,-2.44687700,-2.71886826,-0.27199125,-2.10632563,-17.92128372,-15.81495810,-31.62174177,-0.52387273,31.09786904,3.39816177,-41.06527328,-44.46343505,106.38384769,11.15942383,-95.22442386,-33.66721916,-653.07196045,-619.40474129,-6.07025845,-3.67295313,2.39730532
-2.05000000,-2.58878636,-2.35914993,0.22963643,-1.45375705,-14.45332336,-12.99956632,-14.41207004,-0.42129207,13.99077797,2.19710004,-23.32876205,-25.52586210,55.82088831,7.23524904,-48.58563927,-23.76415730,-447.44692993,-423.68277264,-3.13181229,-3.31516957,-0.18335728
-1.83333300,-2.59320378,-2.05619431,0.53700948,-1.03586948,-11.79352379,-10.75765431,-5.64472938,-0.34019601,5.30453336,1.45829523,-13.60059643,-15.05889165,28.93803441,4.66829252,-24.26974189,-16.90084267,-313.31066895,-296.40982628,-1.57956704,-2.98861980,-1.40905276
-1.40000000,-2.35100102,-1.57261276,0.77838826,-0.55039304,-8.09774399,-7.54735094,0.72217298,-0.22256184,-0.94473481,0.69957358,-4.91123199,-5.61080557,7.51967036,1.92135406,-5.59831630,-8.73253402,-162.41708374,-153.68454972,-0.38616355,-2.42231631,-2.03615276
-0.96666700,-1.97876704,-1.21027565,0.76849139,-0.30229190,-5.75911999,-5.45682809,1.89804415,-0.14557880,-2.04362295,0.36649095,-1.89593840,-2.26242935,1.87810758,0.78258383,-1.09552375,-4.67091680,-89.76470184,-85.09378504,-0.09408112,-1.95874071,-1.86465959
-0.53333300,-1.60865450,-0.93755150,0.67110300,-0.17056242,-4.21812439,-4.04756197,1.82802324,-0.09518433,-1.92320757,0.20365646,-0.77449763,-0.97815409,0.45328484,0.31700185,-0.13628299,-2.60891261,-52.39168930,-49.78277669,-0.02418731,-1.58206868,-1.55788137
-0.10000000,-1.28862572,-0.73181343,0.55681229,-0.09891532,-3.16707754,-3.06816222,1.52526022,-0.06228295,-1.58754317,0.11808891,-0.33213705,-0.45022596,0.10633894,0.12819305,0.02185411,-1.52841213,-32.03503418,-30.50662205,-0.00701930,-1.27754259,-1.27052329
0.55000000,-0.91819721,-0.51260567,0.40559155,-0.04601932,-2.14176536,-2.09574604,1.10142493,-0.03309221,-1.13451714,0.05554938,-0.10067816,-0.15622754,0.01160357,0.03306044,0.02145687,-0.74744991,-16.47281265,-15.72536274,-0.00154508,-0.92809272,-0.92654764
1.20000000,-0.65846622,-0.36609459,0.29237163,-0.02273170,-1.50479937,-1.48206766,0.79430221,-0.01769774,-0.81199995,0.02787679,-0.03290090,-0.06077769,0.00120972,0.00860040,0.00739068,-0.39978274,-9.09877205,-8.69898931,-0.00048653,-0.67625272,-0.67576619
1.85000000,-0.47843471,-0.26646423,0.21197048,-0.01185975,-1.09078884,-1.07892909,0.58091058,-0.00953611,-0.59044669,0.01478983,-0.01142578,-0.02621561,0.00011999,0.00226379,0.00214380,-0.22954124,-5.32539606,-5.09585482,-0.00018850,-0.49493289,-0.49474439
-0.80000000,-16.43827629,-15.62764359,0.81063271,-9.47329426,-21.74457741,-12.27128315,-31.95305061,-3.20394945,28.74910116,11.73127031,-81.61891937,-93.35018969,149.11517084,11.25173092,-137.86343992,-36.36098480,-836.59356689,-800.23258209,-15.97338145,-3.44856548,12.52481597
-0.57083300,-12.82976627,-12.12781143,0.70195484,-4.86246490,-16.78077126,-11.91830635,-10.06522846,-2.27828765,7.78694081,5.53884602,-37.48443985,-43.02328587,72.12955858,7.12824106,-65.00131752,-24.40838242,-500.91879272,-476.51041031,-7.21476410,-3.10431004,4.11045406
-0.34166700,-10.09940147,-9.52975845,0.56964302,-2.70322418,-13.24992466,-10.54670048,-0.61781883,-1.63345087,-1.01563203,2.83125633,-18.84595490,-21.67721123,34.72391788,4.54199791,-30.18191997,-16.73964214,-320.09170532,-303.35206318,-3.23457318,-2.79111099,0.44346219
-0.11250000,-8.03164196,-7.57470512,0.45693684,-1.59100270,-10.65406990,-9.06306720,3.05161810,-1.18002796,-4.23164606,1.54734134,-10.14783096,-11.69517231,16.68242490,2.90977049,-13.77265441,-11.66894341,-214.77325439,-203.10431099,-1.44993169,-2.50703859,-1.05710690
0.11666700,-6.45586824,-6.08460045,0.37126780,-0.97914696,-8.69521332,-7.71606636,4.16854382,-0.85844767,-5.02699149,0.90158666,-5.74308777,-6.64467443,8.00311417,1.87262225,-6.13049192,-8.24802721,-149.54284668,-141.29481947,-0.65356724,-2.25007105,-1.59650381
0.57500000,-4.30223465,-4.03880882,0.26342583,-0.41199499,-6.00211716,-5.59012216,3.86686438,-0.46296301,-4.32982740,0.36180744,-2.02914333,-2.39095077,1.83704438,0.78308582,-1.05395856,-4.28487988,-78.60375214,-74.31887225,-0.13826865,-1.80928230,-1.67101365
1.03333300,-2.97424865,-2.77001190,0.20423675,-0.19347422,-4.30190659,-4.10843237,2.94187616,-0.25518769,-3.19706385,0.17076595,-0.78003466,-0.95080061,0.41975713,0.32971540,-0.09004173,-2.34667661,-44.66924667,-42.32257006,-0.03199384,-1.45283139,-1.42083754
1.49166700,-2.11989355,-1.95293808,0.16695547,-0.09889400,-3.17603087,-3.07713687,2.17052023,-0.14324090,-2.31376113,0.08922103,-0.31791684,-0.40713787,0.09489139,0.13909487,0.04420348,-1.35557546,-26.88777351,-25.53219805,-0.00843657,-1.16612387,-1.15768730
1.95000000,-1.54939497,-1.40956306,0.13983190,-0.05406288,-2.40230227,-2.34823938,1.61125208,-0.08161858,-1.69287066,0.04985480,-0.13576266,-0.18561746,0.02118480,0.05864039,0.03745559,-0.82347546,-16.93540192,-16.11192646,-0.00264348,-0.93635869,-0.93371521
2.63750000,-1.00588751,-0.89687729,0.10901022,-0.02412661,-1.64009345,-1.61596683,1.06038101,-0.03590256,-1.09628356,0.02286815,-0.04072709,-0.06359524,0.00216187,0.01599696,0.01383509,-0.42296642,-9.05949688,-8.63653046,-0.00064251,-0.67518598,-0.67454347
3.32500000,-0.67786872,-0.59225655,0.08561218,-0.01181783,-1.16122901,-1.14941119,0.72239041,-0.01612594,-0.73851635,0.01145777,-0.01312453,-0.02458230,0.00021351,0.00434342,0.00412991,-0.23508389,-5.17274380,-4.93765991,-0.00020804,-0.48888078,-0.48867275
4.01250000,-0.47098312,-0.40333557,0.06764755,-0.00622762,-0.84697032,-0.84074270,0.50707476,-0.00735657,-0.51443133,0.00615707,-0.00448387,-0.01064094,0.00001970,0.00117417,0.00115447,-0.13892605,-3.11212778,-2.97320173,-0.00007983,-0.35594225,-0.35586242
-2.80000000,9.51667976,4.05741119,-5.45926857,-37.68113327,-58.80910110,-21.12796783,-281.14134407,0.70911455,281.85045862,61.99156380,-216.97276306,-278.96432686,735.66751956,29.91602707,-705.75149249,-115.06724548,-2515.51367188,-2400.44642639,-35.39389758,-4.73221159,30.66168599
-2.57083300,6.62575531,2.80680466,-3.81895065,-22.59525871,-45.78213501,-23.18687630,-160.56685638,0.37280083,160.93965721,36.18917465,-126.31430054,-162.50347519,433.39004220,20.29402542,-413.09601678,-79.74658203,-1664.25134277,-1584.50476074,-22.47531802,-4.29842854,18.17688948
-2.34166700,4.52018929,1.95414734,-2.56604195,-14.02498627,-35.82821274,-21.80322647,-87.54531288,0.17107153,87.71638441,21.38193417,-71.45938873,-92.84132290,243.42750559,13.45821190,-229.96929369,-55.26828003,-1098.07458496,-1042.80630493,-13.31040627,-3.89512539,9.41528088
-2.11250000,3.06694269,1.38933945,-1.67760324,-8.93949986,-28.25731087,-19.31781101,-45.84630442,0.05818224,45.90448666,12.70832324,-40.00553513,-52.71385837,131.32553081,8.76050949,-122.56502132,-38.43297958,-729.81799316,-691.38501358,-7.31286480,-3.52270126,3.79016354
-1.88333300,2.09046745,1.01725769,-1.07320976,-5.82598352,-22.49269867,-16.66671515,-23.15256882,-0.00075269,23.15181613,7.62958896,-22.45005035,-30.07963932,68.47569411,5.61902142,-62.85667269,-26.83912945,-491.85128784,-465.01215839,-3.74957997,-3.18071032,0.56886965
-1.42500000,1.01315105,0.60389709,-0.40925395,-2.62099433,-14.67729282,-12.05629849,-5.29847753,-0.03934902,5.25912851,2.92263937,-7.32883835,-10.25147772,17.17728796,2.24012423,-14.93716373,-13.29604316,-235.77621460,-222.48017144,-0.82635113,-2.58344173,-1.75709060
-0.96666700,0.53757250,0.40810013,-0.12947237,-1.26151395,-9.94649982,-8.68498588,-0.96245879,-0.03848553,0.92397326,1.25218334,-2.55851364,-3.81069699,3.98883199,0.87038815,-3.11844384,-6.78177572,-121.85128784,-115.06951212,-0.14702159,-2.09107614,-1.94405454
-0.50833300,0.32010600,0.30502319,-0.01508281,-0.64424074,-6.97160912,-6.32736838,-0.03780943,-0.02906516,0.00874427,0.59768784,-0.95735568,-1.55504352,0.87805793,0.33406192,-0.54399601,-3.60787109,-67.43080902,-63.82293794,-0.01773607,-1.68910456,-1.67136849
-0.05000000,0.21443264,0.24391556,0.02948292,-0.34662947,-5.03108597,-4.68445650,0.10677288,-0.01998591,-0.12675880,0.30993472,-0.38130420,-0.69123892,0.18634574,0.12774263,-0.05860311,-2.02051094,-39.55038071,-37.52986977,0.00180020,-1.36312175,-1.36492195
0.63750000,0.14050880,0.18759155,0.04708275,-0.14885612,-3.22929907,-3.08044295,0.07832071,-0.01055985,-0.08888056,0.12893710,-0.10567682,-0.23461392,0.01745278,0.03033296,0.01288018,-0.93428381,-19.40931129,-18.47502748,0.00230881,-0.98829502,-0.99060383
1.32500000,0.10525997,0.15087318,0.04561321,-0.06965599,-2.16928411,-2.09962811,0.03464989,-0.00534904,-0.03999893,0.05878051,-0.03216363,-0.09094415,0.00156243,0.00729735,0.00573492,-0.47874504,-10.35908318,-9.88033814,0.00099233,-0.71800202,-0.71899436
2.01250000,0.08425444,0.12395859,0.03970415,-0.03501515,-1.51235843,-1.47734328,0.00811015,-0.00265655,-0.01076670,0.02878790,-0.01053265,-0.03932055,0.00013311,0.00178503,0.00165192,-0.26573512,-5.90364742,-5.63791230,0.00041467,-0.52357769,-0.52399236
